benchmark,dimension,seed,true_eval_num,strategy_before,strategy_used,strategy_after,candidate_pred,true_fitness,current_best_after,improved,rejected_by_niche,niche_min_distance,niche_threshold,pred_mq,pred_tps,pred_gaussian
Ackley,10,42,89,1,LCB-GPR,2,14.731772640657042,21.85133342893091,15.21205916793344,False,False,,0.0031622776601683794,,,
Ackley,10,42,90,2,Global-RBF,3,11.166162945205464,21.683412685139245,15.21205916793344,False,False,72.34942720532923,0.0031622776601683794,14.370192766146477,20.151069724514777,11.166162945205917
Ackley,10,42,91,3,Local-RBF,1,-166.36171468014936,21.880782616895203,15.21205916793344,False,False,78.3202560284867,0.0031622776601683794,27.786798120876462,-166.36171468014942,17.163606446221973
Ackley,10,42,92,1,LCB-GPR,2,14.922435230654065,21.10373173548602,15.21205916793344,False,False,,0.0031622776601683794,,,
Ackley,10,42,93,2,Global-RBF,3,12.955675917561933,21.184531186714526,15.21205916793344,False,False,46.67341103360362,0.0031622776601683794,17.02566418062907,20.209047801575398,12.955675917560093
Ackley,10,42,94,3,Local-RBF,1,-164.48968606090133,21.909057877285104,15.21205916793344,False,False,17.99784196261327,0.0031622776601683794,27.64461857162103,-164.48968606090128,17.163616336493796
Ackley,10,42,95,1,LCB-GPR,1,15.19842534803538,15.151123182805451,15.151123182805451,True,False,,0.0031622776601683794,,,
Ackley,10,42,96,1,LCB-GPR,2,14.877557037300523,21.704640902688006,15.151123182805451,False,False,,0.0031622776601683794,,,
Ackley,10,42,97,2,Global-RBF,3,12.808165173275812,21.093073144850948,15.151123182805451,False,False,53.6559852157444,0.0031622776601683794,16.45589609760879,21.002798754771487,12.808165173275812
Ackley,10,42,98,3,Local-RBF,1,-16.342197202154914,21.662787065064066,15.151123182805451,False,False,13.423353471407497,0.0031622776601683794,19.474632482702464,-16.342197202154907,16.801203055933737
Ackley,10,42,99,1,LCB-GPR,2,15.144901232988929,21.529211074785895,15.151123182805451,False,False,,0.0031622776601683794,,,
Ackley,10,42,100,2,Global-RBF,3,13.725956763368872,17.91860513278143,15.151123182805451,False,False,23.47882860307154,0.0031622776601683794,14.860518220516571,17.01380404794516,13.725956763370295
Ackley,10,42,101,3,Local-RBF,1,-16.145741899320118,21.391346685767,15.151123182805451,False,False,20.87355597300773,0.0031622776601683794,19.994128321530248,-16.14574189932001,16.881852573113125
Ackley,10,42,102,1,LCB-GPR,2,15.167081060255976,15.151123182805451,15.151123182805451,False,False,,0.0031622776601683794,,,
Ackley,10,42,103,2,Global-RBF,3,11.464106305406043,21.59683728863742,15.151123182805451,False,False,56.52624020517357,0.0031622776601683794,18.64752425592208,21.402575263761673,11.464106305404524
Ackley,10,42,104,3,Local-RBF,1,-13.339879182624529,21.40180750015233,15.151123182805451,False,False,5.554816397445683,0.0031622776601683794,19.65675506718633,-13.339879182624511,16.649389317874437
Ackley,10,42,105,1,LCB-GPR,2,14.544704048972743,21.55601347025621,15.151123182805451,False,False,,0.0031622776601683794,,,
Ackley,10,42,106,2,Global-RBF,3,5.8751729805180375,21.71655225621794,15.151123182805451,False,False,57.03942477086106,0.0031622776601683794,15.676979990029631,20.844307693977044,5.875172980517171
Ackley,10,42,107,3,Local-RBF,1,-13.67118366080637,21.242197349232303,15.151123182805451,False,False,5.472365198835299,0.0031622776601683794,19.538383112189088,-13.671183660806378,16.644191909190795
Ackley,10,42,108,1,LCB-GPR,1,15.003106366699022,14.034626088599074,14.034626088599074,True,False,,0.0031622776601683794,,,
Ackley,10,42,109,1,LCB-GPR,2,14.03462611805755,14.034626088599074,14.034626088599074,False,False,,0.0031622776601683794,,,
Ackley,10,42,110,2,Global-RBF,3,6.65926346276431,21.155918941820058,14.034626088599074,False,False,56.91547261634038,0.0031622776601683794,12.147400055710122,19.465761882369147,6.659263462761677
Ackley,10,43,21,1,LCB-GPR,1,18.532574978913814,18.674159162959718,18.674159162959718,True,False,,0.0031622776601683794,,,
Ackley,10,43,22,1,LCB-GPR,2,18.133192441753256,20.445249933882014,18.674159162959718,False,False,,0.0031622776601683794,,,
Ackley,10,43,23,2,Global-RBF,3,15.211051750069126,20.882601132230075,18.674159162959718,False,False,60.965461162788614,0.0031622776601683794,19.320312658018885,15.211051750069126,19.793330623501983
Ackley,10,43,24,3,Local-RBF,1,-55.14840808098401,21.687334868324413,18.674159162959718,False,False,66.24693930107654,0.0031622776601683794,18.604853335939158,-55.14840808098401,18.750328686167137
Ackley,10,43,25,1,LCB-GPR,1,18.13031754012563,17.901146040564996,17.901146040564996,True,False,,0.0031622776601683794,,,
Ackley,10,43,26,1,LCB-GPR,2,17.17170705578875,19.75944173149649,17.901146040564996,False,False,,0.0031622776601683794,,,
Ackley,10,43,27,2,Global-RBF,3,16.72688979263112,20.40455345552043,17.901146040564996,False,False,30.034573175768006,0.0031622776601683794,17.647553545064085,18.46805659648606,16.72688979263112
Ackley,10,43,28,3,Local-RBF,1,-2018.7312322375133,21.704696722519248,17.901146040564996,False,False,81.02086734599317,0.0031622776601683794,17.797953184312114,-2018.7312322375176,18.287652601762357
Ackley,10,43,29,1,LCB-GPR,1,17.223369681761447,17.14945615337203,17.14945615337203,True,False,,0.0031622776601683794,,,
Ackley,10,43,30,1,LCB-GPR,2,15.86246501486351,19.97863768099383,17.14945615337203,False,False,,0.0031622776601683794,,,
Ackley,10,43,31,2,Global-RBF,3,15.78630299565926,19.61599290568261,17.14945615337203,False,False,28.390558953353796,0.0031622776601683794,16.496408769027035,17.057266795707378,15.786302995659286
Ackley,10,43,32,3,Local-RBF,1,-601.7030598369561,21.627527118265785,17.14945615337203,False,False,75.62812203363309,0.0031622776601683794,16.540138165493744,-601.7030598369561,17.908253785632247
Ackley,10,43,33,1,LCB-GPR,2,15.876634161255573,18.154643006678878,17.14945615337203,False,False,,0.0031622776601683794,,,
Ackley,10,43,34,2,Global-RBF,3,15.892372347173701,19.439580879004854,17.14945615337203,False,False,26.731404146656278,0.0031622776601683794,16.50131764567322,17.671971300269007,15.892372347173698
Ackley,10,43,35,3,Local-RBF,1,-47.91084939736298,21.989479875133082,17.14945615337203,False,False,77.09936012232603,0.0031622776601683794,16.907980463012876,-47.910849397362895,17.735081733538635
Ackley,10,43,36,1,LCB-GPR,2,15.681354991083182,19.2768648203983,17.14945615337203,False,False,,0.0031622776601683794,,,
Ackley,10,43,37,2,Global-RBF,3,15.81379765362151,18.152278554863443,17.14945615337203,False,False,27.730238295286565,0.0031622776601683794,16.73014435219703,17.9127985958943,15.813797653621526
Ackley,10,43,38,3,Local-RBF,1,-22.169329036732975,21.645312735553954,17.14945615337203,False,False,69.54630226431448,0.0031622776601683794,16.673226672012756,-22.169329036732975,17.734293582933162
Ackley,10,43,39,1,LCB-GPR,2,15.196327184935546,20.491335937070755,17.14945615337203,False,False,,0.0031622776601683794,,,
Ackley,10,43,40,2,Global-RBF,2,16.42944983870488,11.16119505899055,11.16119505899055,True,False,22.956903012545727,0.0031622776601683794,16.634482665407425,17.5491097934565,16.429449838704898
Ackley,10,43,41,2,Global-RBF,3,5.822109351340254,20.493645422811483,11.16119505899055,False,False,34.34829533581211,0.0031622776601683794,7.869050439817796,10.86109863059266,5.822109351340254
Ackley,10,43,42,3,Local-RBF,1,-659.4523132745826,21.830723717850926,11.16119505899055,False,False,35.50954181493828,0.0031622776601683794,6.784926343300283,-659.4523132745826,16.09101895194775
Ackley,10,43,43,1,LCB-GPR,2,4.731643756852847,15.234509568481599,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,44,2,Global-RBF,3,8.639170778151447,19.01965585734029,11.16119505899055,False,False,28.620194536740787,0.0031622776601683794,10.511182595535901,14.34518539301766,8.63917077815139
Ackley,10,43,45,3,Local-RBF,1,-275.62292551276806,21.5874763029589,11.16119505899055,False,False,48.591693592800006,0.0031622776601683794,8.72327841006153,-275.622925512768,15.361576705313285
Ackley,10,43,46,1,LCB-GPR,2,4.374761885520812,18.811219443051357,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,47,2,Global-RBF,3,6.389272498001912,19.95243291708776,11.16119505899055,False,False,33.91805773446862,0.0031622776601683794,10.92566362200725,16.05665004830283,6.389272498001702
Ackley,10,43,48,3,Local-RBF,1,-275.33591242817306,21.896181601086784,11.16119505899055,False,False,10.45511265475494,0.0031622776601683794,8.765126126109836,-275.335912428173,15.361576705336331
Ackley,10,43,49,1,LCB-GPR,2,5.125859812823537,16.624602355321084,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,50,2,Global-RBF,3,6.380508060579931,20.320850924756495,11.16119505899055,False,False,42.71669786584238,0.0031622776601683794,10.682895880800826,16.97771755743557,6.3805080605797
Ackley,10,43,51,3,Local-RBF,1,-146.91939250980013,21.883438456090786,11.16119505899055,False,False,49.23937437822677,0.0031622776601683794,14.029684908348003,-146.91939250980016,15.614181692465959
Ackley,10,43,52,1,LCB-GPR,2,5.439841171966732,16.485241491604633,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,53,2,Global-RBF,3,7.932516948118316,20.622035132363052,11.16119505899055,False,False,48.28978595416257,0.0031622776601683794,14.594022421069425,19.792194776929637,7.932516948118344
Ackley,10,43,54,3,Local-RBF,1,1.8776397711623751,19.278999195508344,11.16119505899055,False,False,22.56025649237453,0.0031622776601683794,9.272032398565191,1.877639771162377,11.641586016642199
Ackley,10,43,55,1,LCB-GPR,2,5.739868495929244,18.38499418439679,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,56,2,Global-RBF,3,8.64973297339612,19.13320166122517,11.16119505899055,False,False,27.20400194836399,0.0031622776601683794,12.591945089314247,16.48071985098725,8.6497329733957
Ackley,10,43,57,3,Local-RBF,1,1.8628821097152333,19.254510181103054,11.16119505899055,False,False,2.597735674699192,0.0031622776601683794,9.194581266730788,1.8628821097152315,11.672002463303816
Ackley,10,43,58,1,LCB-GPR,2,5.966029471035302,16.917680210640928,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,59,2,Global-RBF,3,4.514834180059907,21.530694336896698,11.16119505899055,False,False,45.068425735720496,0.0031622776601683794,7.452000326908667,14.423991992016147,4.514834180059941
Ackley,10,43,60,3,Local-RBF,1,-23.27181158467576,21.105255050473918,11.16119505899055,False,False,42.272801531786165,0.0031622776601683794,8.171486427184611,-23.27181158467576,15.221024338554498
Ackley,10,43,61,1,LCB-GPR,2,6.4307392013357845,17.196804102506853,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,62,2,Global-RBF,3,6.939198442923532,21.91671669494925,11.16119505899055,False,False,67.30942910586239,0.0031622776601683794,6.939198442925031,11.163571092655857,14.002297277086413
Ackley,10,43,63,3,Local-RBF,1,2.042752599261725,19.542229321689618,11.16119505899055,False,False,10.905403136905845,0.0031622776601683794,9.076830873903507,2.0427525992617266,10.719213922171303
Ackley,10,43,64,1,LCB-GPR,2,6.6145287107413715,17.412449436612814,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,65,2,Global-RBF,3,7.859443848821366,18.635877993574045,11.16119505899055,False,False,27.351136967641143,0.0031622776601683794,11.57844942810216,16.47549618917199,7.85944384882092
Ackley,10,43,66,3,Local-RBF,1,2.071098590102803,19.474400588664263,11.16119505899055,False,False,1.8708445916396912,0.0031622776601683794,9.147350317445762,2.071098590102803,10.881060525277984
Ackley,10,43,67,1,LCB-GPR,2,6.582295902708456,20.670838342114575,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,68,2,Global-RBF,3,1.785809668123818,21.276495255342322,11.16119505899055,False,False,45.336603144828686,0.0031622776601683794,11.028429921372627,19.027675237794472,1.7858096681244398
Ackley,10,43,69,3,Local-RBF,1,2.1079033530586653,19.29154924733941,11.16119505899055,False,False,2.9875620430504624,0.0031622776601683794,9.452127914845388,2.1079033530586635,11.18501848732827
Ackley,10,43,70,1,LCB-GPR,2,7.050354974514406,20.68614372970626,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,71,2,Global-RBF,3,5.737143723168527,21.58063373622949,11.16119505899055,False,False,63.378290123866684,0.0031622776601683794,5.7371437231652855,9.198904466039863,15.164668789297847
Ackley,10,43,72,3,Local-RBF,1,-1.3706743641826158,19.797086476572144,11.16119505899055,False,False,6.543813938885124,0.0031622776601683794,9.335282485503836,-1.3706743641826158,11.372090352873148
Ackley,10,43,73,1,LCB-GPR,2,7.46483692438809,20.21444262964048,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,74,2,Global-RBF,3,3.9442302383399195,21.926128166732216,11.16119505899055,False,False,43.840396726318474,0.0031622776601683794,5.656556745412594,16.836538339061978,3.9442302383407686
Ackley,10,43,75,3,Local-RBF,1,-1.313220969923222,20.035134604550603,11.16119505899055,False,False,2.0793605091135463,0.0031622776601683794,9.307903347885947,-1.3132209699232256,11.37395842941148
Ackley,10,43,76,1,LCB-GPR,2,7.785658466132814,21.704475999022172,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,77,2,Global-RBF,3,5.77113291844935,20.876704604581438,11.16119505899055,False,False,49.31598112592059,0.0031622776601683794,11.632964735892578,20.291358917163127,5.7711329184506255
Ackley,10,43,78,3,Local-RBF,1,-1.346643792368564,19.980513495953545,11.16119505899055,False,False,1.624296427427151,0.0031622776601683794,9.269978247199354,-1.3466437923685675,11.387301132610737
Ackley,10,43,79,1,LCB-GPR,2,8.12063033332758,20.93704381395356,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,80,2,Global-RBF,3,5.041712236493741,21.45098545551976,11.16119505899055,False,False,64.73982155653412,0.0031622776601683794,5.04171223648509,16.0719873682564,10.235508504479926
Ackley,10,43,81,3,Local-RBF,1,-1918.3171617976095,20.920042089755345,11.16119505899055,False,False,41.130787126153955,0.0031622776601683794,13.992309082902839,-1918.3171617976093,15.613935719430922
Ackley,10,43,82,1,LCB-GPR,2,8.668088269583606,21.07891627795227,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,83,2,Global-RBF,3,5.023648235787032,21.70224395394845,11.16119505899055,False,False,58.80909503160149,0.0031622776601683794,16.878630677735398,23.0108778443906,5.0236482357854
Ackley,10,43,84,3,Local-RBF,1,-1918.9521493563766,20.933572866128728,11.16119505899055,False,False,3.7299974965296063,0.0031622776601683794,14.264906634733101,-1918.9521493563775,15.631599704079056
Ackley,10,43,85,1,LCB-GPR,2,9.098027461012022,22.06127782645146,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,86,2,Global-RBF,3,4.180553669025963,21.516130337576435,11.16119505899055,False,False,47.67999561301786,0.0031622776601683794,12.525760953844548,20.5271506338254,4.1805536690284555
Ackley,10,43,87,3,Local-RBF,1,-1920.4684561158297,21.178498891965667,11.16119505899055,False,False,2.177474993304268,0.0031622776601683794,14.35918818818898,-1920.468456115829,15.642167574592087
Ackley,10,43,88,1,LCB-GPR,2,9.380345272624156,21.347511906708593,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,89,2,Global-RBF,3,7.333530439498244,21.11441126400047,11.16119505899055,False,False,39.71836952884264,0.0031622776601683794,15.402522077900645,19.978947672409124,7.333530439499954
Ackley,10,43,90,3,Local-RBF,1,-1920.336609518352,20.459748305509347,11.16119505899055,False,False,2.48605158748081,0.0031622776601683794,14.290389254708906,-1920.336609518351,15.645861617599268
Ackley,10,43,91,1,LCB-GPR,2,9.075525376247269,18.33174971563095,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,92,2,Global-RBF,3,7.971956258936078,19.18593978543888,11.16119505899055,False,False,31.974968430254936,0.0031622776601683794,13.909951269956084,18.14631868888313,7.971956258938922
Ackley,10,43,93,3,Local-RBF,1,-12.183821668070692,20.4671337572845,11.16119505899055,False,False,30.77534078596788,0.0031622776601683794,10.120554721105515,-12.183821668070692,14.013322448345784
Ackley,10,43,94,1,LCB-GPR,2,9.3307382380156,17.6912357485505,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,95,2,Global-RBF,3,7.13867316476523,20.952961941020057,11.16119505899055,False,False,47.0723988664493,0.0031622776601683794,15.039501738113865,20.181745845096525,7.138673164760487
Ackley,10,43,96,3,Local-RBF,1,-1095.7212848972706,21.81441463432466,11.16119505899055,False,False,70.53108916876573,0.0031622776601683794,34.05093928630091,-1095.7212848972704,16.2083505455505
Ackley,10,43,97,1,LCB-GPR,2,9.493429774073041,18.873557350183148,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,98,2,Global-RBF,3,4.650480505439642,21.66058934370058,11.16119505899055,False,False,46.313792169761435,0.0031622776601683794,12.748058402714449,20.917441280380686,4.650480505441221
Ackley,10,43,99,3,Local-RBF,1,-1079.141301353885,21.9631525312975,11.16119505899055,False,False,59.450415787126914,0.0031622776601683794,36.74398706998046,-1079.141301353885,16.20865700996502
Ackley,10,43,100,1,LCB-GPR,2,9.739084180182504,21.322479069202817,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,101,2,Global-RBF,3,6.573351062585823,20.957717563819067,11.16119505899055,False,False,42.73998935598398,0.0031622776601683794,9.49101105770851,18.136698853785806,6.573351062572506
Ackley,10,43,102,3,Local-RBF,1,-27.525571461358997,20.81327499085371,11.16119505899055,False,False,17.62419127850779,0.0031622776601683794,11.724897172780977,-27.52557146135901,15.199735693311029
Ackley,10,43,103,1,LCB-GPR,2,10.070145305638631,18.825449329977545,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,104,2,Global-RBF,3,7.800436027481805,21.75932339675022,11.16119505899055,False,False,45.92163932952359,0.0031622776601683794,13.988699993553208,20.39550594052215,7.800436027474625
Ackley,10,43,105,3,Local-RBF,1,-27.51504561302598,21.152001356301092,11.16119505899055,False,False,2.857425072271353,0.0031622776601683794,11.842646450785729,-27.51504561302598,15.277453415178034
Ackley,10,43,106,1,LCB-GPR,2,10.004891919094037,18.941571502093336,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,107,2,Global-RBF,3,7.385039849868662,21.58184295208598,11.16119505899055,False,False,50.46984439537324,0.0031622776601683794,11.420068095752583,18.9471085170545,7.385039849870527
Ackley,10,43,108,3,Local-RBF,1,-27.51071985459399,21.047663735355634,11.16119505899055,False,False,2.6357959439318543,0.0031622776601683794,11.565403512771741,-27.51071985459402,15.151969739416872
Ackley,10,43,109,1,LCB-GPR,2,10.066296086750114,17.902562778072667,11.16119505899055,False,False,,0.0031622776601683794,,,
Ackley,10,43,110,2,Global-RBF,3,9.851552363358765,14.972046225837701,11.16119505899055,False,False,17.320723572753465,0.0031622776601683794,11.488024381933592,14.471186726915839,9.851552363361865
Ackley,10,44,21,1,LCB-GPR,2,20.27643912797472,21.021243509734393,20.414112174402252,False,False,,0.0031622776601683794,,,
Ackley,10,44,22,2,Global-RBF,3,16.95557694927271,21.340916432720828,20.414112174402252,False,False,85.03536087353885,0.0031622776601683794,19.462193157169906,16.955576949272714,20.33547726809778
Ackley,10,44,23,3,Local-RBF,1,19.760369959039355,21.815270795161933,20.414112174402252,False,False,67.12876077370917,0.0031622776601683794,20.37972434467954,19.760369959039355,20.460034053212993
Ackley,10,44,24,1,LCB-GPR,2,20.271012133262257,21.162301756114417,20.414112174402252,False,False,,0.0031622776601683794,,,
Ackley,10,44,25,2,Global-RBF,3,-21.28477169387737,21.979827976703223,20.414112174402252,False,False,87.82011659872842,0.0031622776601683794,23.586368585735173,-21.284771693877456,21.755808359113093
Ackley,10,44,26,3,Local-RBF,1,19.760239082535303,21.58286868066648,20.414112174402252,False,False,8.444943074138859,0.0031622776601683794,20.379380121291447,19.760239082535303,20.460010332133898
Ackley,10,44,27,1,LCB-GPR,2,20.414112191486087,20.414112174402252,20.414112174402252,False,False,,0.0031622776601683794,,,
Ackley,10,44,28,2,Global-RBF,3,15.734395494315056,21.567042999031013,20.414112174402252,False,False,47.541793112701875,0.0031622776601683794,16.046436319687707,17.632808733799518,15.734395494314986
Ackley,10,44,28,3,Local-RBF,1,20.414112174402252,,20.414112174402252,False,True,0.0,0.0031622776601683794,20.414112174402252,20.414112174402252,20.414112174402252
Ackley,10,44,29,1,LCB-GPR,2,-549529.9642363488,20.708093769476864,20.414112174402252,False,False,,0.0031622776601683794,,,
Ackley,10,44,30,2,Global-RBF,3,15.884363421262352,21.675567304460465,20.414112174402252,False,False,50.45686285782813,0.0031622776601683794,17.434172536905233,20.00293799000477,15.884363421262353
Ackley,10,44,31,3,Local-RBF,1,20.235075578777934,21.632023150928397,20.414112174402252,False,False,23.58422238596444,0.0031622776601683794,20.38725926442178,20.235075578777934,20.440334982874873
Ackley,10,44,32,1,LCB-GPR,2,20.414112174402696,20.414112174402252,20.414112174402252,False,False,,0.0031622776601683794,,,
Ackley,10,44,33,2,Global-RBF,3,17.111912713393924,21.473756753032255,20.414112174402252,False,False,50.77854009447243,0.0031622776601683794,17.79230973429831,19.033940026824286,17.111912713393874
Ackley,10,44,33,3,Local-RBF,1,20.414112174402252,,20.414112174402252,False,True,0.0,0.0031622776601683794,20.414112174402252,20.414112174402252,20.414112174402252
Ackley,10,44,34,1,LCB-GPR,2,20.414112174527872,20.414112174402252,20.414112174402252,False,False,,0.0031622776601683794,,,
Ackley,10,44,35,2,Global-RBF,3,17.43055920857452,21.935018929953205,20.414112174402252,False,False,71.53475160299512,0.0031622776601683794,18.17134514100234,17.430559208574568,19.318579045320632
Ackley,10,44,35,3,Local-RBF,1,20.414112174402252,,20.414112174402252,False,True,0.0,0.0031622776601683794,20.414112174402252,20.414112174402252,20.414112174402252
Ackley,10,44,36,1,LCB-GPR,2,20.174820412711654,20.667111198437922,20.414112174402252,False,False,,0.0031622776601683794,,,
Ackley,10,44,37,2,Global-RBF,3,16.619776646816234,21.631425986054296,20.414112174402252,False,False,56.73083557040245,0.0031622776601683794,17.37572619353372,19.307948264253422,16.619776646816327
Ackley,10,44,37,3,Local-RBF,1,20.414112174402252,,20.414112174402252,False,True,0.0,0.0031622776601683794,20.414112174402252,20.414112174402252,20.414112174402252
Ackley,10,44,38,1,LCB-GPR,2,-1033324.9465058296,21.253804016378474,20.414112174402252,False,False,,0.0031622776601683794,,,
Ackley,10,44,39,2,Global-RBF,3,18.167658282247864,21.77592103015515,20.414112174402252,False,False,39.57772687137307,0.0031622776601683794,18.9407276338778,20.67872933205157,18.167658282247864
Ackley,10,44,39,3,Local-RBF,1,20.414112174402252,,20.414112174402252,False,True,0.0,0.0031622776601683794,20.414112174402252,20.414112174402252,20.414112174402252
Ackley,10,44,40,1,LCB-GPR,2,20.353308140109924,21.51732433431323,20.414112174402252,False,False,,0.0031622776601683794,,,
Ackley,10,44,41,2,Global-RBF,3,15.740753373605113,21.383202368310908,20.414112174402252,False,False,38.39720515994897,0.0031622776601683794,16.91770427931448,18.504667844680956,15.740753373604985
Ackley,10,44,41,3,Local-RBF,1,20.414112174402252,,20.414112174402252,False,True,0.0,0.0031622776601683794,20.414112174402252,20.414112174402252,20.414112174402252
Ackley,10,44,42,1,LCB-GPR,1,-695044.44720856,20.178819270358915,20.178819270358915,True,False,,0.0031622776601683794,,,
Ackley,10,44,43,1,LCB-GPR,2,-724218.015058271,20.89679960616845,20.178819270358915,False,False,,0.0031622776601683794,,,
Ackley,10,44,44,2,Global-RBF,3,16.91385265265422,20.643998222986873,20.178819270358915,False,False,31.104201862185633,0.0031622776601683794,16.91385265265359,18.300403948165993,17.397947493892687
Ackley,10,44,45,3,Local-RBF,1,-5.534107965189945e+25,21.700256942955225,20.178819270358915,False,False,67.52692006639728,0.0031622776601683794,-37898834.303062595,-5.534107965189945e+25,20.355288948391415
Ackley,10,44,46,1,LCB-GPR,1,-721975.3974215157,20.004016675957747,20.004016675957747,True,False,,0.0031622776601683794,,,
Ackley,10,44,47,1,LCB-GPR,2,20.00401667602252,20.004016675957747,20.004016675957747,False,False,,0.0031622776601683794,,,
Ackley,10,44,48,2,Global-RBF,3,15.569606017913252,21.95019252388335,20.004016675957747,False,False,71.05088980350733,0.0031622776601683794,15.569606017913017,17.41259761496756,17.302201252465395
Ackley,10,44,49,3,Local-RBF,1,19.844040514748006,20.384210175426546,20.004016675957747,False,False,23.27790693384506,0.0031622776601683794,20.02826871878763,19.844040514748006,20.043918565843047
Ackley,10,44,50,1,LCB-GPR,2,-1392728.0947556917,20.419235844252608,20.004016675957747,False,False,,0.0031622776601683794,,,
Ackley,10,44,51,2,Global-RBF,3,17.453132091683404,21.713745155421172,20.004016675957747,False,False,46.42723558315176,0.0031622776601683794,18.242314480965184,19.64022243620793,17.453132091683496
Ackley,10,44,52,3,Local-RBF,1,-1.5383949381073696e+27,21.751356025812083,20.004016675957747,False,False,58.09332859419834,0.0031622776601683794,154241376.7457225,-1.5383949381073696e+27,20.19703499442064
Ackley,10,44,53,1,LCB-GPR,1,-1430834.9962736745,18.460400580869013,18.460400580869013,True,False,,0.0031622776601683794,,,
Ackley,10,44,54,1,LCB-GPR,2,18.460400580914303,18.460400580869013,18.460400580869013,False,False,,0.0031622776601683794,,,
Ackley,10,44,55,2,Global-RBF,3,16.797233154409458,21.204306297981226,18.460400580869013,False,False,43.085898043763606,0.0031622776601683794,17.801169881632894,18.491335931112452,16.79723315440946
Ackley,10,44,56,3,Local-RBF,1,-369.87235302051596,21.630429518155662,18.460400580869013,False,False,56.23106349755282,0.0031622776601683794,18.0235615283928,-369.87235302051596,19.421530756802486
Ackley,10,44,57,1,LCB-GPR,2,18.460400581054955,18.460400580869013,18.460400580869013,False,False,,0.0031622776601683794,,,
Ackley,10,44,58,2,Global-RBF,3,17.296247022393416,20.793291304436128,18.460400580869013,False,False,52.08452913294862,0.0031622776601683794,17.5803720424014,19.10378128699196,17.296247022393146
Ackley,10,44,59,3,Local-RBF,1,16.580599059149247,20.06990208387523,18.460400580869013,False,False,30.311465536067573,0.0031622776601683794,18.549716700498095,16.580599059149247,19.07700106664006
Ackley,10,44,60,1,LCB-GPR,2,16.638731344461632,19.223385571009775,18.460400580869013,False,False,,0.0031622776601683794,,,
Ackley,10,44,61,2,Global-RBF,3,16.20830096276493,21.131168678546278,18.460400580869013,False,False,47.31157651211481,0.0031622776601683794,17.44910201443709,18.9798669979586,16.208300962764884
Ackley,10,44,61,3,Local-RBF,1,18.460400572631848,,18.460400580869013,False,True,0.0,0.0031622776601683794,18.460400572631848,18.46040058083832,18.46040058510603
Ackley,10,44,62,1,LCB-GPR,2,17.289266051680418,19.504661355551782,18.460400580869013,False,False,,0.0031622776601683794,,,
Ackley,10,44,63,2,Global-RBF,3,12.995431870088147,21.19236380372881,18.460400580869013,False,False,53.253714722310654,0.0031622776601683794,15.458690317277792,18.33609158371076,12.995431870088241
Ackley,10,44,64,3,Local-RBF,1,11.925257474105134,20.062881296858347,18.460400580869013,False,False,15.200680320622583,0.0031622776601683794,18.73114462997699,11.925257474105134,19.01443998777162
Ackley,10,44,65,1,LCB-GPR,1,17.845653484750077,18.24273716361524,18.24273716361524,True,False,,0.0031622776601683794,,,
Ackley,10,44,66,1,LCB-GPR,2,-1956.5367448069683,18.659401679737165,18.24273716361524,False,False,,0.0031622776601683794,,,
Ackley,10,44,67,2,Global-RBF,3,8.571107791937765,21.335729187527335,18.24273716361524,False,False,53.0951335739495,0.0031622776601683794,11.795847952882516,19.296434468054183,8.57110779193686
Ackley,10,44,68,3,Local-RBF,1,-15.656000043608515,21.320782445931762,18.24273716361524,False,False,42.915131955973244,0.0031622776601683794,17.8592373809231,-15.656000043608515,18.58445435949487
Ackley,10,44,69,1,LCB-GPR,1,17.60852385873459,18.09319656541175,18.09319656541175,True,False,,0.0031622776601683794,,,
Ackley,10,44,70,1,LCB-GPR,2,17.488570247461286,18.788478872078656,18.09319656541175,False,False,,0.0031622776601683794,,,
